algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,4974.0,0.463,,The Wicked King,"The enchanting and bloodthirsty sequel to the New York Times bestselling novel The Cruel Prince.You must be strong enough to strike and strike and strike again without tiring.The first lesson is to make yourself strong.After the jaw-dropping revelation that Oak is the heir to Faerie, Jude must keep her brother safe. To do so, she has bound the wicked king, Cardan, to her, and made herself the power behind the throne. Navigating the constantly shifting political alliances of Faerie would be difficult enough if Cardan were easy to control. But he does everything in his power to humiliate and undermine her even as his fascination with her remains undiminished.When it becomes all too clear that someone close to Jude means to betray her, threatening her own life and the lives of everyone she loves, Jude must uncover the traitor and fight her own complicated feelings for Cardan to maintain control as a mortal in a Faerie world."
,,,,,10936.0,0.463,,A Court of Mist and Fury,"The seductive and stunning #1 New York Times bestselling sequel to Sarah J. Maas's spellbinding A Court of Thorns and Roses .Feyre has undergone more trials than one human woman can carry in her heart. Though she's now been granted the powers and lifespan of the High Fae, she is haunted by her time Under the Mountain and the terrible deeds she performed to save the lives of Tamlin and his people.As her marriage to Tamlin approaches, Feyre's hollowness and nightmares consume her. She finds herself split into two different one who upholds her bargain with Rhysand, High Lord of the feared Night Court, and one who lives out her life in the Spring Court with Tamlin. While Feyre navigates a dark web of politics, passion, and dazzling power, a greater evil looms. She might just be the key to stopping it, but only if she can harness her harrowing gifts, heal her fractured soul, and decide how she wishes to shape her future-and the future of a world in turmoil.Bestselling author Sarah J. Maas's masterful storytelling brings this second book in her dazzling, sexy, action-packed series to new heights."
,,,,,11030.0,0.462,,The Sands of Time,"Four nuns find themselves suddenly thrust into a hostile world they long ago abandoned for the safety of the convent. Unwittingly they become pawns in a battle between the charismatic Jaime MirÃÂ³, leader of the outlawed Basque nationalists, and the ruthless Colonel RamÃÂ³n Acoca of the Spanish Army.Four women - and the men they are forbidden to love.Megan - the orphan, who feels an overpowering attraction to Jaime.Lucia - the fiery Sicilian beauty on the run for murder - and Rubio Arzano, the freedom fighter who risks his life to save her.Teresa - whose guilty conscience finally drives her to betray her friends.Graciela - who bears a terrible secret that almost destroys her - and the courageous Ricardo who loves her.From the same author of the books ""The Other Side of Midnight"", ""Rage of Angels"", ""Bloodline"" and ""Windmills of the Gods"". The book is set in Spain and centres around four nuns and their unwitting involvement with outlawed Basque nationalists and the Spanish Army."
,,,,,12084.0,0.462,,A Royal Pain,"It's 1930s London, and Lady Georgiana -- thirty-fourth in line to the throne -- has a lot on her plate, but little in her cupboards, in this national bestseller...Baked beans and boiled eggs. That's what my houseguest, the Bavarian princess, will have to eat if I don't get help posthaste. The Queen of England has requested I entertain said princess, placing her in the playboy prince's path, in hopes he might finally marry.But queens never consider money, of which I have little. And which is why I moonlight as a maid-in-disguise. My plans:1) Clean house in manner of palace.2) Blackmail brother, Binky, into sending a few quid.3) Unteach Princess Hanni English from gangster movies -- lest she address the queen as ""old broad.""4) Keep eye on princess at parties, where she drinks like a fish.Then there's the matter of the body in the bookshop and Hanni's unwitting involvement with the communist party. It's enough to drive a girl mad..."
,,,,,1505.0,0.462,,Broken Women,"Can two women, unlucky in love, find solace in each other?Where do you go when you lose everything? Who do you turn to next when nobody seems to want you for more than a casual fling?When death unexpectedly takes the love of your life, the best you can do is to try to cope and to hold on to the good memories. When your belovedÃ¢ÂÂs family takes everything else you have, hope is all thatÃ¢ÂÂs leftÃ¢ÂÂ¦if you can hang on to that.YouÃ¢ÂÂve been smitten more than once. YouÃ¢ÂÂve even been in love a time or two. The trouble is, your feelings are always only yours. CupidÃ¢ÂÂs arrow always fails to land.Can two love-weary people from different worlds find strength together? Can they find more and even a happily ever after?This is Anne's first romance novel. Fans of the Morelville Mysteries mystery/romance series may recognize these two characters, who played supporting roles in those books but this novel stands alone. If you like it, please let her know. While she enjoys writing mystery, she's always loved reading the lesfic romance works of authors like Radclyffe, Karin Kallmaker and Harper Bliss and she thought she might try her hand at creating some herself. With a little encouragement, she may do more!"
,,,,,2743.0,0.461,,The Awakening / The Struggle,"This book has Alternate Cover Editions for this ISBN [ACE]
ACE #1
A DEADLY LOVE TRIANGLEElena: the golden girl, the leader, the one who can have any boy she wants.Stefan: brooding and mysterious, he seems to be the only one who can resist Elena, even as he struggles to protect her from the horrors that haunt his past.Damon: sexy, dangerous, and driven by an urge for revenge against Stefan, the brother who betrayed him. Determined to have Elena, he'd kill to possess her.Collected here in one volume for the first time, volumes one and two of The Vampire Diaries, the tale of two vampire brothers and the beautiful girl torn between them."
,,,,,5235.0,0.461,,The Princess Curse,"Merrie HaskellÃ¢ÂÂs middle-grade fantasy novel Princess Curse is an imaginative retelling of the fairy tales The Twelve Dancing Princesses and Beauty and the Beast.ÃÂ In the fifteenth-century kingdom of Sylvania, the prince offers a fabulous reward to anyone who cures the curse that forces the princesses to spend each night dancing to the point of exhaustion. Everyone who tries disappears or falls into an enchanted sleep.ÃÂ Thirteen-year-old Reveka, a smart, courageous herbalistÃ¢ÂÂs apprentice, decides to attempt to break the curse despite the danger. Unravelling the mystery behind the curse leads Reveka to the Underworld, and to save the princesses, Reveka will have to risk her soul.ÃÂ Princess Curse combines magic, suspense, humor, and adventure into a story perfect for fans of Gail Carson Levine."
,,,,,2643.0,0.46,,An Offer From a Gentleman,"Will she accept his offer before the clock strikes midnight?Sophie Beckett never dreamed she'd be able to sneak into Lady Bridgerton's famed masquerade ballÃ¢ÂÂor that ""Prince Charming"" would be waiting there for her! Though the daughter of an earl, Sophie has been relegated to the role of servant by her disdainful stepmother. But now, spinning in the strong arms of the debonair and devastatingly handsome Benedict Bridgerton, she feels like royalty. Alas, she knows all enchantments must end when the clock strikes midnight.Who was that extraordinary woman? Ever since that magical night, a radiant vision in silver has blinded Benedict to the attractions of any otherÃ¢ÂÂexcept, perhaps this alluring and oddly familiar beauty dressed in housemaid's garb whom he feels compelled to rescue from a most disagreeable situation. He has sworn to find and wed his mystery miss, but this breathtaking maid makes him weak with wanting her. Yet, if he offers his heart, will Benedict sacrifice his only chance for a fairy tale love?Alternate cover for ISBN 0380815583 / 9780380815586"
,,,,,464.0,0.46,,Pericles,"Pericles tells of a prince who risks his life to win a princess, but discovers that she is in an incestuous relationship with her father and flees to safety. He marries another princess, but she dies giving birth to their daughter. The adventures continue from one disaster to another until the grown-up daughter pulls her father out of despair and the play moves toward a gloriously happy ending."
,,,,,10770.0,0.46,,Her Own Legacy,"A Woman Fights for Her Legacy as the French Revolution Erupts Headstrong Countess Joliette de Verzat prefers secretly managing her familyÃ¢ÂÂs Loire Valley chÃÂ¢teau and vineyards to the cut-throat politics of Versailles. For nearly three centuries, generations of families have toiled to produce ChÃÂ¢teau de Verzat wines, and their homes and livelihoods depend upon Joliette. But ancient laws block her from inheriting propertyÃ¢ÂÂunless she is widowed. Revolution erupts. Thousands of women march on Versailles. Caught in the battle, Joliette risks her own life to save her loverÃ¢ÂÂs. She flees to Paris, blazing with hatred for aristocrats, where she discovers her illegitimate half-brother, HenriÃ¢ÂÂthe secret rightful heir who disdains the nobility to which he unknowingly belongs.As insurrection mounts, Joliette faces heartbreaking choices. She must risk all that she loves and trust the people she has saved to save her."
,,,,,6589.0,0.46,,Magic Graves,"New York Times bestselling authors Jeaniene Frost and Ilona Andrews bring you two short stories of paranormal.  Jeaniene Frost's story, One for the Money, features vampires Cat and Bones trying to protect a spoiled heiress with a price on her head and an undead hitman on her trail. Previously published in Death's Excellent Vacation. Also includes the first three chapters from Jeaniene's story in The Bite Before Christmas anthology, as well as a sneak peek at ONCE BURNED, the first novel in the new Night Prince series.  Ilona Andrews' story, A Questionable Client, is a prequel to her award-winning Kate Daniels series. In a world beset by magic waves, Kate Daniels works as a mercenary. She is tired, hungry, and there is foul-smelling blood on her boots. All she wants to do is to go home, but when Mercenary Guild offers her a job she can't refuse, she finds herself protecting a man against Russian wizards. Previously published in Dark and Stormy Knights. Also includes first two chapters of FATE'S EDGE, book 3 in the Edge series, and first two chapters of Magic Grieves, a Kate Daniels novella."
,,,,,6055.0,0.46,,Ravens Deep,"This is an alternate Cover Edition for ISBN10: 190664506X/ ISBN13: 9781906645069.Madeline Shaw is drawn into the life of the mysterious Mr. Chambers when she accepts an invitation to stay at Ravens Deep, a beautiful old house, remotely situated on the wooded coast of Exmoor in England. Soon after her arrival she meets the equally enigmatic Darius. His enchanting nature and their mutual attraction form the basis of a relationship.But Ravens Deep conceals a chilling secret.While Madeline deals with a supernatural presence in the house, Darius must protect her from a life few could imagine to be real, and none allowed to survive. Their love promises to destroy them both, and Darius demands that she leave him and return to London.Still Darius dominates her every thought, and when Madeline discovers his deadly secret, her future seems clear. Despite the terrible legacy steeped in blood and desire, she is compelled to return to Ravens Deep.From the strong gothic imagery of the moors, to the darker side of city life in London, Madeline and DariusÃ¢ÂÂs connection defies the boundaries of time, combining vampire superstition with a complex and modern love story."
,,,,,802.0,0.46,,Medea,"One of the most powerful and enduring of Greek tragedies, Medea centers on the myth of Jason, leader of the Argonauts, who has won the dragon-guarded treasure of the Golden Fleece with the help of the sorceress Medea. Having married Medea and fathered her two children, Jason abandons her for a more favorable match, never suspecting the terrible revenge she will take. Euripides' masterly portrayal of the motives fiercely driving Medea's pursuit of vengeance for her husband's insult and betrayal has held theater audiences spellbound for more than twenty centuries. Rex Warner's authoritative translation brings this great classic of world literature vividly to life.Reprint of the John Lane, The Bodley Head Limited, London, 1944 edition."
,,,,,3415.0,0.46,,Waterstone,"Living in a fantastic world of elves and orcs and wizards, Astacien is quick-tempered but courageous. She has been sheltered her entire life, but that is about to change as she embarks on a journey that she soon realizes is no mere adventure, but a quest to (ultimately) save her world. She bravely faces danger, except for spiders, and fiercely protects what she loves. She's a quirky blend of boldness and innocence. While she forges new and lasting friendships, an epic romance is also kindled. As the quest unfolds, she finds strength and purpose in herself as she is forced to face some truths that she never could have imagined. Fantasy, romance and adventure await.http://sisters-of-fate.com/Available in eBook, paperback and hardcover at lulu.com and other major online retailers.https://www.facebook.com/sisters0ffat..."
,,,,,2321.0,0.459,,The Belles,"Camellia Beauregard is a Belle. In the opulent world of OrlÃÂ©ans, Belles are revered, for they control Beauty, and Beauty is a commodity coveted above all else. In OrlÃÂ©ans, the people are born gray, they are born damned, and only with the help of a Belle and her talents can they transform and be made beautiful.But itÃ¢ÂÂs not enough for Camellia to be just a Belle. She wants to be the favoriteÃ¢ÂÂthe Belle chosen by the Queen of OrlÃÂ©ans to live in the royal palace, to tend to the royal family and their court, to be recognized as the most talented Belle in the land. But once Camellia and her Belle sisters arrive at court, it becomes clear that being the favorite is not everything she always dreamed it would be. Behind the gilded palace walls live dark secrets, and Camellia soon learns that the very essence of her existence is a lieÃ¢ÂÂthat her powers are far greater, and could be more dangerous, than she ever imagined. And when the queen asks Camellia to risk her own life and help the ailing princess by using Belle powers in unintended ways, Camellia now faces an impossible decision. With the future of OrlÃÂ©ans and its people at stake, Camellia must decideÃ¢ÂÂsave herself and her sisters and the way of the BellesÃ¢ÂÂor resuscitate the princess, risk her own life, and change the ways of her world forever."
,,,,,13087.0,0.459,,The Friend,"The chilling psychological thriller from the #1 bestselling author of I Am Watching You . On a train with her husband, miles from home and their four-year-old son, Ben, Sophie receives a chilling phone call. Two boys are in hospital after a tragic accident. One of them is Ben. She thought she could trust Emma, her new friend, to look after her little boy. After all, EmmaÃ¢ÂÂs a kindred spiritÃ¢ÂÂsomeone Sophie was sure she could bare her soul to, despite the village rumours. But Sophie canÃ¢ÂÂt shake the feeling that sheÃ¢ÂÂs made an unforgivable mistake and now her whole family is in danger. Because how well does she know Emma, really? Should she have trusted her at all? Time is running out. Powerless to help her child, still hours from home, Sophie is about to discover the truth. And her life will never be the same."
,,,,,9034.0,0.459,,The Cracked Slipper,"When Eleanor Brice unexpectedly wins the heart of Gregory Desmarais, Crown Prince of Cartheigh, she's sure she's found her happily-ever-after. Unfortunately, Prince Charming has a loose grip on his temper, a looser grip on his marriage vows, and a tight grip on the bottle. Eight years of mistreatment, isolation and clandestine book learning hardly prepare Eleanor for life at Eclatant Palace, where women are seen, not heard. According to EleanorÃ¢ÂÂs eavesdropping parrot, no one at court appreciates her unladylike tendency to voice her opinion. To make matter worse, her royal fiancÃÂ© spends his last night of bachelorhood on a drunken whoring spree. Before the ink dries on her marriage proclamation Eleanor realizes that she loves her husband's best friend, former soldier Dorian Finley.Eleanor canÃ¢ÂÂt resist DorianÃ¢ÂÂs honesty, or his unusual admiration for her intelligence, and soon both are caught in a dangerous obsession. She drowns her confusion in charitable endeavors, but the peopleÃ¢ÂÂs love canÃ¢ÂÂt protect her from her feelings. When a magical crime endangers the bond between unicorns, dragons, and the royal family, a falsely accused Eleanor must clear her own name to save her life. The road toward vindication will force a choice between hard-won security and an impossible love.The Cracked Slipper is a book club friendly fairytale retelling in the vein of Gregory Maguire, with a dash of romance. Set in a pseudo-renaissance, corset-and-petticoats enchanted kingdom, The Cracked Slipper brings a magical twist to womenÃ¢ÂÂs fiction."
,,,,,3814.0,0.459,,A Dark Design,"An oath of honour is not to be taken lightly.An oath never to lay hands on your best friendÃ¢ÂÂs sister should certainly be upheld, no matter how much you want to break it.But what if the sister is a beautiful, single minded young woman who is not afraid to use blackmail to get what she wants?The Prince LaenÃ¢ÂÂs sister, Aleish is such a woman and Prince Corin ... The man who is caught between his own honour and her desire.A French Fae Legend short story prequel to The Dark Prince.(Book 1 of The Dark Series)"
,,,,,5990.0,0.459,,The Future Queen,"Evil lurks on the shores of Lake Avonelle. A cunning shape-shifter has stolen the Lady of the Lake's most precious possession and will use it to subjugate the world if the Lady cannot recover it. The hunt to procure the heart of the first female in the line of Gwenevere drags the future queen of Collingswood, Farrin the Fair, into the fray and patience has never been one of her strong suits. Although Farrin possesses the fabled sword, Excalibur, she senses she will need more than a sword to ward off the powerful magic wielded by her enemies. When Merlin appears as an unexpected ally, he generously offers to teach her a few tricks of the trade. If Farrin can survive the infamous wizard's perilous training, the future of all England will rest upon her ability to outwit the bloodthirsty Morgana le Fay."
,,,,,12538.0,0.459,,Sister Outsider: Essays and Speeches,"A collection of fifteen essays written between 1976 and 1984 gives clear voice to Audre Lorde's literary and philosophical personae. These essays explore and illuminate the roots of Lorde's intellectual development and her deep-seated and longstanding concerns about ways of increasing empowerment among minority women writers and the absolute necessity to explicate the concept of differenceÃ¢ÂÂdifference according to sex, race, and economic status. The title Sister Outsider finds its source in her poetry collection The Black Unicorn (1978). These poems and the essays in Sister Outsider stress Lorde's oft-stated theme of continuity, particularly of the geographical and intellectual link between Dahomey, Africa, and her emerging self.Notes from a trip to RussiaPoetry is not a luxuryThe transformation of silence into language and actionScratching the surface : some notes on barriers to women and lovingUses of the erotic : the erotic as powerSexism : an American disease in blackfaceAn open letter to Mary DalyMan child : a black lesbian feminist's responseAn interview : Audre Lorde and Adrienne RichThe Master's tools will never dismantle the Master's houseAge, race, class, and sex : women redefining differenceThe uses of anger : women responding to racismLearning from the 60sEye to eye : black women, hatred, and angerGrenada revisited : an interim report"
,,,,,5652.0,0.458,,Crystal Kingdom,"The kingdom she loves has turned against her. Can she save it before itÃ¢ÂÂs too late?Bryn AvenÃ¢ÂÂunjustly charged with murder and treasonÃ¢ÂÂis on the run. The one person who can help is her greatest enemy, the gorgeous and enigmatic Konstantin Black. Konstantin is her only ally against those who have taken over her kingdom and threaten to destroy everything she holds dear. But can she trust him?As Bryn fights to clear her name, the Kanin rulersÃ¢ÂÂ darkest secrets are coming to lightÃ¢ÂÂ¦and now the entire troll world is on the brink of war. Will it tear Bryn from Ridley Dresden, the only guy sheÃ¢ÂÂs ever loved? And can she join forces with Finn Holms and the Trylle kingdom? Nothing is as it seems, but one thing is certain: an epic battle is under wayÃ¢ÂÂand when itÃ¢ÂÂs over, nothing will ever be the sameÃ¢ÂÂ¦"
,,,,,12120.0,0.458,,The Crow,"As this enthralling epic nears its climax, the young heroineÃ¢ÂÂs brother discovers his own hidden giftÃ¢ÂÂand the role he must play in battling the Dark.Hem is a weary orphan whose struggle for survival ends when he is reunited with his lost sister, Maerad. But Maerad has a destiny to fulfill, and Hem is sent to the golden city of Turbansk, where he learns the ways of the Bards and befriends a mysterious white crow. When the forces of the Dark threaten, Hem flees with his protector, Saliman, and an orphan girl named Zelika to join the LightÃ¢ÂÂs resistance forces. It is there that Hem has a vision and learns that he, too, has a part to play in MaeradÃ¢ÂÂs quest to solve the Riddle of the Treesong.As The Crow continues the epic tale begun with The Naming and The Riddle, Alison Croggon creates a world of astounding beauty overshadowed by a terrifying darkness, a world where Maerad and Hem must prepare to wage their final battle for the Light."
,,,,,12198.0,0.458,,My (not so) Storybook Life: A Tale of Friendship and Faith,"Fresh, funny, and poignant, My (not so) Storybook Life is old-fashioned humor mashed with literary spoofery. Elizabeth thinks of herself and her husband, Matt, as a modern-day Lucy and Ricky Ricardo. Together theyÃ¢ÂÂve endured paint-color mishaps, sewage disasters, pest infestations, and a schnauzer that poops at tornado sirens. ItÃ¢ÂÂs hardly the domestic perfection a young Liz imagined while reading Anne of Green Gables and Pride and Prejudice. Could it be that these literary stalwarts had led her astray?Liz tells the story of her own path to happiness, along the way seeking revenge on her literary Jo March has to cope with a soul-sucking job, Elizabeth Bennett shepherds a Duggar-size brood of kids, and Anne Shirley deals with a penny-pinching husband. But every comedy is balanced by tragedy. Angela was one of LizÃ¢ÂÂs closest friends, a kindred spirit who, at age thirty-one, was diagnosed with cancer. Before Angela, Liz was discontented. But it was the journey she took with this friend that made her realize that her house and its decorations and plumbing and dirty-clothes-covered Man Cave were not burdens to be tweaked and perfected, but blessings to be thankful for."
,,,,,10.0,0.458,,Pride and Prejudice,"Since its immediate success in 1813, Pride and Prejudice has remained one of the most popular novels in the English language. Jane Austen called this brilliant work ""her own darling child"" and its vivacious heroine, Elizabeth Bennet, ""as delightful a creature as ever appeared in print."" The romantic clash between the opinionated Elizabeth and her proud beau, Mr. Darcy, is a splendid performance of civilized sparring. And Jane Austen's radiant wit sparkles as her characters dance a delicate quadrille of flirtation and intrigue, making this book the most superb comedy of manners of Regency England.Alternate cover edition of ISBN 9780679783268"
,,,,,11593.0,0.458,,Lady Fiasco,"Can a lady with a reputation for disaster, stumble into love?An unusual heroine, Fiona Hawthorn grew up running free. Without a mother to restrain her, she spends her days riding her horse neck or nothing across her fatherÃ¢ÂÂs fields and swimming like a sea nymph. But inside a prim and proper Regency sitting room Fiona is bound to overturn the teapot or accidentally trip the footman. Her illustrious Aunt Honore decides to take the hoyden in hand, but amidst the strictures of the Beau Monde, Fiona is a fish out of water. When she was younger, Lord Wesmont was her hero. Sadly, he came home from fighting Napoleon a hardened man. Nothing can breathe life back into his cold heart, nothing except, perhaps, the love of an unusual young woman who regularly turns his life upside-down. Lady Fiasco is a Sweet Traditional Regency Romance."
,,,,,4114.0,0.458,,Confessions of an Ugly Stepsister,"We have all heard the story of Cinderella, the beautiful child cast out to slave among the ashes. But what of her stepsisters, the homely pair exiled into ignominy by the fame of their lovely sibling? What fate befell those untouched by beauty ... and what curses accompanied Cinderella's looks?Set against the backdrop of seventeenth-century Holland, Confessions of an Ugly Stepsister tells the story of Iris, an unlikely heroine who finds herself swept from the lowly streets of Haarlem to a strange world of wealth, artifice, and ambition. Iris's path quickly becomes intertwined with that of Clara, the mysterious and unnaturally beautiful girl destined to become her sister. While Clara retreats to the cinders of the family hearth, Iris seeks out the shadowy secrets of her new household -- and the treacherous truth of her former life."
,,,,,8626.0,0.458,,The Tale of Mally Biddle,"When Mally Biddle agreed to spy upon the King of Lenzar and his overbearing knights she knew she was heading into danger. She didnÃ¢ÂÂt know sheÃ¢ÂÂd find a family unlike any other. Posing as a servant in Bosc Castle, Mally serves tea and restocks the fires for the most dangerous men in the kingdom. Her goal is to learn the truth of what happened sixteen years ago, when the infant princess met her death Ã¢ÂÂ¦ a death that has more questions than answers. Along her search for the truth, Mally meets the energized Lita Stump, the strict and matriarchal Meriyal Boyd, and the opinionated Archibald Diggleby. Then of course there are the knights: Sir Leon Gibbs who is slicker than a greased hog, Adrian Bayard, hot tempered and violent, and the worst of the lot: Sir Illius Molick, Captain of the Knights. And then there is Maud, a mysterious woman who just might know everythingÃ¢ÂÂ¦This is a republication of FOR THE KINGDOM by M.L. LeGette."
,,,,,11821.0,0.457,,The Feast of All Saints,"In the days before the Civil War, there lived in New Orleans the gens de couleur libre - copper-skinned half-castes, liberated by their owners, but confined by their color to a life of political nonexistence and social subordination. Still, an aristocracy would emerge in this society: artist, poets, and musicians, plantation owners, scientists and craftsmen whose talents and reputations would extend far beyond the limits of their small world. Mega-selling author Anne Rice's probing, lyrical style sweeps us into their midst as she introduces Marcel, the sensitive, blue-eyed scholar, Marie, his breathtakingly beautiful sister, whose curse is to pass for white; Christophe, novelist and teacher, the idol of all young gens and stunning Anna Bella, whose allure for the well-to-do white man would become legend.Here is a compelling and richly textured tale of a people forever caught in the shadows between black and white."
,,,,,2973.0,0.457,,Conquered,"Love is a war in which only the fearless may conquer. The loss of love is a test in survival.Love. ItÃ¢ÂÂs such an understated word. It has the ability to grip you so hard you become completely consumed by it, and when it releases you, you find yourself on your knees. Lilly Parker has me on my knees and I cannot muster the will to stand.Betrayal. ItÃ¢ÂÂs all the worse when it comes from those we love. The pain, that much more intense. The loss, that much more heart breaking. I took a chance on Theodore Ellis and I lost. How hard is Theo willing to fight for the woman he loves? Can Lilly fight her demons, or will she push away the only man capable of facing them with her? Conquered is the emotional, gritty second part of Lilly and Theo's story.*Conquered is the sequel to Besieged and  cannot be read as a standalone.*This book contains strong language and sexual content."
,,,,,1363.0,0.457,,Trophy Life,"From the Bestselling Author, Kaleb Kilton, comes a heartwarming and thrilling romantic suspense novel about two lives that intersect in unexpected ways, facing challenges and tragedy while learning a thing or two about themselves.  Life is not fair. Rona Crown isn't a stranger to struggles. Only the fittest survive. And survive she has; from the foster care system all the way to the man's world of Wall Street. None of her past life has prepared her for the challenge she faces when she gets laid off from work for a sketchy reason. Someone is after her, threatening to reveal her darkest secret. She needs to get away, and college reunion is the perfect distraction. For at least a few days. Maybe she will rediscover her way. So much has changed about her. Some natural, others of her own choosing. What will her long lost friends think of her?  Privilege is a gift of burden. And what animates Remy Fitzgerald isnÃ¢ÂÂt the wealthy and patrician ways of his family. He never felt he belonged anyway. He has traveled around the world fighting for causes that make his father squirm. He has come close to losing his life. He is back to reevaluate his priorities. In running away from home, as far away from Manhattan as he could in the beautiful San Diego, he has found himself. He has put seeing his friends at the college reunion ahead of his family. What he is not prepared for is discovering more than himself.  Remy and Rona couldnÃ¢ÂÂt have been more different. Their worlds collide in the time capsule of the reunion. Soon they learn in finding a path forward in life, they need to face the truth about their past. A new friendship and purpose for life come at the risk of losing all. Trophy Life is about what we treasure most when perfection fades away and we can no longer control outcomes in life.  NOTES Ã¢ÂÂ¢ Trophy Life is a full-length standalone romantic suspense novel with a happily ever after and no cliffhangers. Ã¢ÂÂ¢ Oh... and be forewarned, this book is intended for mature audiences.  Happy reading!"
,,,,,8883.0,0.457,,Portrait of an Unknown Woman,"During the reign of King Henry VIII, 16th-century England was the scene of great turmoil between Church and State -- a time of religious strife with voices clamoring for reformation, countered by charges of heresy and execution. In this crisis, one man stood out as the great defender of tradition: Sir Thomas More.Portrait of an Unknown Woman is historical fiction at its best, rich in detail and observation that dares to choose as its setting the household of More. It is a novel that unfolds from an oblique angle, revealing itself not through More's eyes but through the eye of his young ward, Meg Giggs -- the unknown woman. Meg is a wholly realized creation, a young, headstrong woman schooled from childhood in the healing arts. A woman who, in time, will be torn between her loyalty, duty, and devotion to the More family and the call of her passions and conscience. Two men will vie for the heart and mind of young Meg: John Clement, her former tutor, a quiet man with a past shrouded in mystery; and Hans Holbein, the famous artist who twice painted portraits of More and his family.In Portrait of an Unknown Woman, Bennett has penned a suspenseful family drama with countless twists and turns, a revealing lesson on art and painting, and a most satisfying love story, all set against and within the rich historical time and tapestry of Tudor England. A remarkable debut novel."
,,,,,9757.0,0.456,,A Kingdom of Dreams,"Abducted from her convent school, headstrong Scottish beauty Jennifer Merrick does not easily surrender to Royce Westmoreland, Duke of Claymore. Known as ""The Wolf""; his very name strikes terror in the hearts of his enemies. But proud Jennifer will have nothing to do with the fierce English warrior who holds her captive, this handsome rogue who taunts her with his blazing arrogance. Boldly she challenges his will... until the night he takes her in his powerful embrace, awakening in her an irresistible hunger. And suddenly Jennifer finds herself ensnared in a bewildering web... a seductive, dangerous trap of pride, passion, loyalty, and overwhelming love."
,,,,,2565.0,0.456,,The Time Traveler's Wife,"This is the extraordinary love story of Clare and Henry, who met when Clare was six and Henry was thirty-six, and were married when Clare was twenty-two and Henry was thirty. Impossible but true, because Henry suffers from a rare condition where his genetic clock periodically resets and he finds himself pulled suddenly into his past or future. In the face of this force they can neither prevent nor control, Henry and Clare's struggle to lead normal lives is both intensely moving and entirely unforgettable."
,,,,,6350.0,0.456,,Jewel of Marrakesh,"The Moroccan princess, a leader of the ""Me"" generation, where money is no object, loves her shopping sprees, her cell phone, and being spolied. When she is kidnapped by terrorists, it interuptes her bored life. With a welcome rescue by three boys, and an escape to the desert, her life goes from bad to worse, then worse again. She doesn't believe in magic, but it and a jewel is the only way home."
,,,,,10328.0,0.456,,Emma,"The newest edition is here. Another alternate cover can be found here.Emma Woodhouse is one of Austen's most captivating and vivid characters. Beautiful, spoilt, vain and irrepressibly witty, Emma organizes the lives of the inhabitants of her sleepy little village and plays matchmaker with devastating effect."
,,,,,1438.0,0.456,,Not the Kind of Earl You Marry,"Fans of Netflix's Bridgerton series will adore this stunning historical romance debut, where a wary wallflower enters a fake engagement with one of London's most eligible bachelors.The one woman in London who doesnÃ¢ÂÂt want to marry him is now his fiancÃÂ©e.William Atherton, Earl of Norwood, is as shocked as the rest of London to discover his betrothal via an announcement in the morning paper. Furious at what appears to be a shrewd marriage trap, William tracks down his alleged fiancÃÂ©e before her plans can affect his campaign for a coveted political post. But then William realizes an engagement, however fake, may benefit them both...Miss Charlotte Hurst may be a wallflower, but sheÃ¢ÂÂs no shrinking violet. She would never attempt such an underhanded scheme, especially not with a man as haughty or sought-after as Norwood. Yet his suggestion to play along with the betrothal has its merits... and the longer they pretend, the more undeniably real their feelings become. But when the true culprit behind their engagement is revealed, can their newfound happiness survive the scandal?"
,,,,,4107.0,0.456,,Sweet Revenge,"At twenty-five, Princess Adrianne lives a life most people would envy. Beautiful and elegant, she spends her days dabbling in charities and her nights floating from one glamorous gala to the next. But her pampered-rich-girl pose is a ruse, a carefully calculated effort to hide a dangerous truth.For ten years Adrianne has lived for revenge. As a child, she could only watch the cruelty hidden behind the facade of her parents' fairy-tale marriage. Now she has the perfect plan to make her famous father pay. She will take possession of the one thing he values above all othersÃ¢ÂÂThe Sun and the Moon, a fabled necklace beyond price.Yet just as she is poised to take her vengeance, she meets a man who seems to divine her every secret. Clever, charming, and enigmatic, Philip Chamberlain has his own private reasons for getting close to Princess Adrianne. And only when it's too late will she see the hidden dangerÃ¢ÂÂ¦as she finds herself up against two formidable menÃ¢ÂÂone with the knowledge to take her freedom, the other with the power to take her life."
